map_name,map_desc,lat,long
Western | european | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/dapoer-kite-1-jatinegara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dapoer Kite",-6.2115,106.8696667
Western | pizza | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/dapoer-kite-1-jatinegara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dapoer Kite",-6.2115,106.8696667
Western | steak | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/abuba-steak-matraman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Abuba Steak",-6.201901,106.851369
Western | pizza | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/pizza-hut-matraman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.201394444,106.8560556
Western | european | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/dapoer-kite-matraman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dapoer Kite",-6.197125,106.8684833
Western | pizza | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/dapoer-kite-matraman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dapoer Kite",-6.197125,106.8684833
Western | western | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/dapoer-kite-matraman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dapoer Kite",-6.197125,106.8684833
Western | steak | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/waroeng-steak-shake-matraman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Waroeng Steak & Shake",-6.1954,106.8696583
Western | steak | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/tony-roma-s-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Tony Roma's",-6.199169444,106.8228306
Western | western | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/tony-roma-s-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Tony Roma's",-6.199169444,106.8228306
Western | european | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/home-made-bakery-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Home Made Bakery",-6.199088889,106.8228
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/american-grill-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.199048,106.822675
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/american-grill-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.199048,106.822675
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/open-doubletree-by-hilton-jakarta-diponegoro-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> OPEN} - DoubleTree by Hilton Jakarta Diponegoro",-6.198567,106.843385
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/open-doubletree-by-hilton-jakarta-diponegoro-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> OPEN} - DoubleTree by Hilton Jakarta Diponegoro",-6.198567,106.843385
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/lavenue-the-hermitage-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> L'Avenue - The Hermitage",-6.19822,106.838047
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/gandy-steak-house-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gandy Steak House",-6.197688889,106.8285222
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/double-bay-lounge-bar-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Double Bay Lounge & Bar",-6.197233333,106.8289806
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/double-bay-lounge-bar-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Double Bay Lounge & Bar",-6.197233333,106.8289806
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kfc-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.196647222,106.8404
Western | european | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/lyon-mandarin-oriental-jakarta-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lyon - Mandarin Oriental Jakarta",-6.196361111,106.8231417
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/SignaturesRestaurant?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Signatures Restaurant - Hotel Indonesia Kempinski",-6.195459,106.822238
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/SkyPoolBarCafe?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sky Pool Bar Cafe - Hotel Indonesia Kempinski",-6.195459,106.822238
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/SignaturesRestaurant?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Signatures Restaurant - Hotel Indonesia Kempinski",-6.195459,106.822238
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/SkyPoolBarCafe?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sky Pool Bar Cafe - Hotel Indonesia Kempinski",-6.195459,106.822238
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/LobbyNirwanaLounge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lobby Nirwana Lounge - Hotel Indonesia Kempinski",-6.195277778,106.8221361
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/popolamama-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Popolamama",-6.194719444,106.8206333
Western | steak | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/cs-steak-and-seafood-restaurant-grand-hyatt-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> C's Steak and Seafood Restaurant - Grand Hyatt",-6.194333333,106.8228333
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/texas-chicken-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Texas Chicken",-6.1934,106.83905
Western | western | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/oasis-heritage-restaurant-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Oasis Heritage Restaurant",-6.193072222,106.8412389
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/sana-sini-restaurant-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sana Sini Restaurant - Pullman Jakarta Indonesia",-6.193008333,106.8230222
Western | steak | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/salt-grill-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Salt Grill",-6.192852778,106.8223722
Western | western | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/salt-grill-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Salt Grill",-6.192852778,106.8223722
Western | european | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/cloud-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cloud",-6.192827778,106.82215
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/cloud-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Cloud",-6.192827778,106.82215
Western | european | cost-6 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/gaia-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> GAIA",-6.192697222,106.8222278
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-back-room-pullman-jakarta-indonesia-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Back Room - Pullman Jakarta Indonesia",-6.192680556,106.8234167
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/the-back-room-pullman-jakarta-indonesia-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Back Room - Pullman Jakarta Indonesia",-6.192680556,106.8234167
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/phd-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.192572222,106.8387972
Western | western | cost-3 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/keraton-lounge-keraton-at-the-plaza-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Keraton Lounge - Keraton at the Plaza",-6.192194444,106.8218306
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/aw-kitchen-by-akira-watanabe-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> AW Kitchen by Akira Watanabe",-6.192166667,106.8225
Western | western | cost-4 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bengawan-keraton-at-the-plaza-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bengawan - Keraton at the Plaza",-6.192119444,106.8220528
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/omars-cafe-hotel-ibis-budget-building-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Omar's Cafe - Hotel Ibis Budget Building",-6.191447222,106.8385
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ah-resto-cafe-cikini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> AH Resto Cafe",-6.191227778,106.8388833
Western | european | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/uncle-yayas-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Uncle Yaya's",-6.189625,106.8232278
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/uncle-yayas-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Uncle Yaya's",-6.189625,106.8232278
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/tugu-kunstkring-paleis-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Tugu Kunstkring Paleis",-6.189161,106.8335045
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/kfc-4-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.187930556,106.8239833
Western | american | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/chili-s-grill-and-bar-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Chili's Grill and Bar",-6.187635,106.823724
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/chili-s-grill-and-bar-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Chili's Grill and Bar",-6.187635,106.823724
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bel-piatto-the-akmani-hotel-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bel Piatto - The Akmani Hotel",-6.187425,106.825473
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/bel-piatto-the-akmani-hotel-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bel Piatto - The Akmani Hotel",-6.187425,106.825473
Western | pizza | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/pizza-hut-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.186980556,106.8242333
Western | european | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ocha-bella-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ocha & Bella",-6.186904,106.829123
Western | western | cost-2 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/ocha-bella-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Ocha & Bella",-6.186904,106.829123
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/abuba-steak-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Abuba Steak",-6.186857,106.825488
Western | european | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/papa-cafe-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Papa Cafe",-6.185827778,106.8292472
Western | american | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/american-grill-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.184839,106.825081
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/american-grill-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.184839,106.825081
Western | steak | cost-1 | Kota Jakarta Pusat,"<a href=""https://www.zomato.com/jakarta/holycow-steak-hotel-by-holycow-tkp-sabang-menteng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Holycow! Steak Hotel by Holycow! TKP SABANG",-6.183516667,106.8243861
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/dabloo-pizza-cone-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dabloo Pizza Cone",-6.138666667,106.832
Western | american | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/dallas-fried-chicken-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Dallas Fried Chicken",-6.138333333,106.8316667
Western | european | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/the-square-hotel-novotel-mangga-dua-gunung-sahari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Square - Hotel Novotel Mangga Dua",-6.138222222,106.8317194
Western | western | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/the-square-hotel-novotel-mangga-dua-gunung-sahari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Square - Hotel Novotel Mangga Dua",-6.138222222,106.8317194
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/classic-pizza-cone-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Classic Pizza Cone",-6.129983,106.818017
Western | western | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/sunda-kelapa-mercure-convention-centre-ancol-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Sunda Kelapa - Mercure Convention Centre Ancol",-6.122326,106.836482
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/pizza-hut-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.121947222,106.84375
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/brewworkz-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> BREWWORKZ",-6.116896,106.857898
Western | western | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/wayn-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Wayn",-6.116811111,106.8573389
Western | european | cost-3 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/segarra-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Segarra",-6.116338889,106.8585444
Western | western | cost-3 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/segarra-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Segarra",-6.116338889,106.8585444
Western | steak | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/warung-steak-76-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Warung Steak 76",-6.200641667,106.7864139
Western | western | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/maple-plate-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Maple Plate",-6.200638889,106.7848444
Western | american | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/kfc-kebon-jeruk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.200475,106.7826222
Western | western | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-harmony-restaurant-hotel-santika-premiere-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Harmony Restaurant - Hotel Santika Premiere",-6.198,106.8021667
Western | european | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/the-harmony-lounge-hotel-santika-premiere-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Harmony Lounge - Hotel Santika Premiere",-6.197976,106.802572
Western | pizza | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/pizza-hut-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.193230556,106.7827694
Western | pizza | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/phd-kemanggisan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.192330556,106.7823111
Western | western | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/alfresco-menara-peninsula-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Alfresco - Menara Peninsula Hotel",-6.189964,106.797913
Western | western | cost-2 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/kafe-coleman-menara-peninsula-hotel-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Kafe Coleman - Menara Peninsula Hotel",-6.189964,106.797913
Western | american | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/texas-chicken-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Texas Chicken",-6.189333333,106.7963333
Western | pizza | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/pizza-hut-slipi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.189333333,106.7965
Western | american | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/american-grill-tomang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.17565,106.802628
Western | steak | cost-1 | Kota Jakarta Barat,"<a href=""https://www.zomato.com/jakarta/american-grill-tomang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> American Grill",-6.17565,106.802628
Western | european | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/covent-garden-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Covent Garden",-6.259888889,106.8546444
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/texas-chicken-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Texas Chicken",-6.257333333,106.8556667
Western | pizza | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/pizza-hut-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.257,106.8561667
Western | steak | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/bento-steak-co-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bento Steak.Co",-6.256666667,106.8551667
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/kfc-mampang-prapatan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.254333333,106.8273333
Western | western | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/maps-cafe-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Maps Cafe",-6.2565,106.8523333
Western | european | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/home-made-bakery-kalibata?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Home Made Bakery",-6.256333333,106.8523333
Western | american | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/texas-chicken-cijantung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Texas Chicken",-6.312666667,106.8616667
Western | steak | cost-1 | Kota Jakarta Timur,"<a href=""https://www.zomato.com/jakarta/bento-steak-co-cijantung?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Bento Steak.Co",-6.312666667,106.8616667
Western | american | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/fiesta-steak-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Fiesta Steak",-6.127,106.7915
Western | european | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/heavens-bee-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Heavens Bee",-6.127,106.7915
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/pizza-hut-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.127,106.7915
Western | steak | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/white-hunter-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> White Hunter",-6.127,106.7915
Western | european | cost-3 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/calantha-aston-pluit-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Calantha - Aston Pluit",-6.124322,106.795091
Western | western | cost-3 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/calantha-aston-pluit-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Calantha - Aston Pluit",-6.124322,106.795091
Western | european | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/giggle-box-cafe-resto-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Giggle Box Cafe & Resto",-6.117666667,106.7896667
Western | american | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/kfc-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> KFC",-6.1165,106.7623333
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/phd-muara-karang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> PHD",-6.1165,106.7793333
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/pizza-hut-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.1165,106.7896667
Western | steak | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/b-steak-grill-pancake-muara-karang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> B'Steak Grill & Pancake",-6.116,106.7771667
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/pizza-hut-muara-karang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Pizza Hut",-6.115666667,106.7748333
Western | steak | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/carnivor-barbeque-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Carnivor Barbeque",-6.112166667,106.7378333
Western | pizza | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/gojira-ice-cream-bar-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Gojira Ice Cream Bar",-6.111638889,106.7417444
Western | american | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/smokey-ribs-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Smokey Ribs",-6.111385,106.741423
Western | european | cost-2 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/smokey-ribs-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Smokey Ribs",-6.111385,106.741423
Western | steak | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/holycow-steakhouse-by-chef-afit-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Holycow! STEAKHOUSE by Chef Afit",-6.109128,106.739349
Western | american | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/the-amerikana-pantai-indah-kapuk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> The Amerikana",-6.103575,106.7403722
Western | steak | cost-1 | Kota Jakarta Utara,"<a href=""https://www.zomato.com/jakarta/jetski-cafe-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Jetski Cafe",-6.103322,106.790168
Western | european | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/lezaatos-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Lezaatos",-6.271861111,106.7556694
Western | american | cost-1 | Kota Jakarta Selatan,"<a href=""https://www.zomato.com/jakarta/blenger-burger-bintaro?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1"">Link</a> Blenger Burger",-6.271813889,106.7558278
