id,name,cuisine,type,locality,lat,long,avg_rating,currency,cost_for_two,url
7402477,Ippachi,sushi,eastern,Senayan,-6.224833333,106.8012306,3.5,IDR,400000,https://www.zomato.com/jakarta/ippachi-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400743,Torico Restaurant,sushi,eastern,Sudirman,-6.224666667,106.8043333,2.8,IDR,125000,https://www.zomato.com/jakarta/torico-restaurant-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401925,Sushi Tei,sushi,eastern,Senayan,-6.224486111,106.80075,4.4,IDR,250000,https://www.zomato.com/jakarta/sushi-tei-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404207,Takumi,sushi,eastern,Senayan,-6.224435,106.796945,4.1,IDR,2800000,https://www.zomato.com/jakarta/takumi-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18017358,Makansushi,sushi,eastern,Kuningan,-6.224333333,106.8296667,3.2,IDR,100000,https://www.zomato.com/jakarta/makansushi-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400822,Umi Sushi,sushi,eastern,Tebet,-6.2242058,106.8425164,3.4,IDR,100000,https://www.zomato.com/jakarta/umi-sushi-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401238,Sushi Tei,sushi,eastern,Tebet,-6.2242058,106.8425164,4.5,IDR,250000,https://www.zomato.com/jakarta/sushi-tei-tebet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18153825,Shabu Nobu,sushi,eastern,Pinang,-6.224008333,106.6555944,0,IDR,300000,https://www.zomato.com/jakarta/shabu-nobu-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402348,Kiyadon Sushi,sushi,eastern,Senayan,-6.223833333,106.7995139,3.7,IDR,300000,https://www.zomato.com/jakarta/kiyadon-sushi-senayan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414213,Sushi! Kiosk,sushi,eastern,Pinang,-6.223822222,106.6558694,3.3,IDR,130000,https://www.zomato.com/jakarta/sushi-kiosk-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414296,Tako 'n Sushi Box,sushi,eastern,Pinang,-6.222625,106.6532972,2.4,IDR,80000,https://www.zomato.com/jakarta/tako-n-sushi-box-pinang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400517,Akane - Crowne Plaza,sushi,eastern,Gatot Subroto,-6.22154,106.814811,4.6,IDR,550000,https://www.zomato.com/jakarta/akane-crowne-plaza-gatot-subroto?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403488,Sushi Nobu,sushi,eastern,Kebayoran Lama,-6.221276,106.783936,3,IDR,300000,https://www.zomato.com/jakarta/sushi-nobu-kebayoran-lama?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400448,D' Sushi Box,sushi,eastern,Sudirman,-6.220125,106.8148806,0,IDR,55000,https://www.zomato.com/jakarta/d-sushi-box-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400441,Kin No Taki,sushi,eastern,Sudirman,-6.219869444,106.8149028,3.1,IDR,500000,https://www.zomato.com/jakarta/kin-no-taki-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18203318,Sushi Station,sushi,eastern,Sudirman,-6.219726,106.814478,2.9,IDR,120000,https://www.zomato.com/jakarta/sushi-station-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18216537,Sushinest,sushi,eastern,Kuningan,-6.218268,106.834931,0,IDR,80000,https://www.zomato.com/jakarta/sushinest-kuningan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400623,Iseya Robatayaki,sushi,eastern,Sudirman,-6.216666667,106.819,3.4,IDR,800000,https://www.zomato.com/jakarta/iseya-robatayaki-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401130,Goku Shabu,sushi,eastern,Setiabudi,-6.2155,106.8301667,3.3,IDR,400000,https://www.zomato.com/jakarta/goku-shabu-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400179,Sushi! Kiosk,sushi,eastern,Sudirman,-6.215333333,106.821,2.4,IDR,130000,https://www.zomato.com/jakarta/sushi-kiosk-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401220,Takigawa,sushi,eastern,Setiabudi,-6.214833333,106.8303333,3.3,IDR,300000,https://www.zomato.com/jakarta/takigawa-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403019,Honzen,sushi,eastern,Sudirman,-6.209485,106.820999,3.5,IDR,500000,https://www.zomato.com/jakarta/honzen-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418844,Kaihomaru,sushi,eastern,Sudirman,-6.208833333,106.8181667,4,IDR,800000,https://www.zomato.com/jakarta/kaihomaru-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403568,Takigawa,sushi,eastern,Sudirman,-6.208833333,106.8181667,3,IDR,300000,https://www.zomato.com/jakarta/takigawa-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420154,Akira Back Indonesia,sushi,eastern,Setiabudi,-6.208111,106.828204,4.6,IDR,900000,https://www.zomato.com/jakarta/akira-back-indonesia-setiabudi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404443,Ryoutei Aoi - Le Meridien Hotel,sushi,eastern,Sudirman,-6.206830556,106.8185583,3.2,IDR,1000000,https://www.zomato.com/jakarta/ryoutei-aoi-le-meridien-hotel-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420674,Ichigo Ichie,sushi,eastern,Sudirman,-6.205501,106.821998,2.9,IDR,350000,https://www.zomato.com/jakarta/ichigo-ichie-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410277,Nishimura - Hotel Shangri-La,sushi,eastern,Sudirman,-6.203291667,106.8189611,3.6,IDR,650000,https://www.zomato.com/jakarta/nishimura-hotel-shangri-la-sudirman?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406710,Kin No Taki,sushi,eastern,Thamrin,-6.200333333,106.8228333,2.4,IDR,500000,https://www.zomato.com/jakarta/kin-no-taki-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420845,Yakoya,sushi,eastern,Thamrin,-6.197937,106.824843,4,IDR,550000,https://www.zomato.com/jakarta/yakoya-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402445,Tokio Kitchen Express,sushi,eastern,Thamrin,-6.197477778,106.8161,0,IDR,120000,https://www.zomato.com/jakarta/tokio-kitchen-express-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400843,Sushi Tei,sushi,eastern,Thamrin,-6.19655,106.8187111,4.2,IDR,250000,https://www.zomato.com/jakarta/sushi-tei-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414210,Donburi Don,sushi,eastern,Kec. Tangerang,-6.19625,106.6358944,0,IDR,100000,https://www.zomato.com/jakarta/donburi-don-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401167,Sushi Tei,sushi,eastern,Thamrin,-6.196213889,106.8193667,4.4,IDR,250000,https://www.zomato.com/jakarta/sushi-tei-1-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18165013,Torico Restaurant,sushi,eastern,Kec. Tangerang,-6.196,106.6331667,2.7,IDR,125000,https://www.zomato.com/jakarta/torico-restaurant-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7400704,Tatemukai,sushi,eastern,Thamrin,-6.195171,106.820236,4.2,IDR,3500000,https://www.zomato.com/jakarta/tatemukai-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402203,Benihana,sushi,eastern,Thamrin,-6.195171,106.820236,3.8,IDR,900000,https://www.zomato.com/jakarta/benihana-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18267611,Sushi! Kiosk,sushi,eastern,Thamrin,-6.195171,106.820236,3.1,IDR,130000,https://www.zomato.com/jakarta/sushi-kiosk-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402188,Kiyadon Sushi,sushi,eastern,Thamrin,-6.194947222,106.821075,3.7,IDR,300000,https://www.zomato.com/jakarta/kiyadon-sushi-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414338,Suteki Sushi,sushi,eastern,Kec. Tangerang,-6.1945,106.6315,2.9,IDR,100000,https://www.zomato.com/jakarta/suteki-sushi-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412101,Mikura Sushi & Sake,sushi,eastern,Thamrin,-6.19327,106.821978,3.6,IDR,800000,https://www.zomato.com/jakarta/mikura-sushi-sake-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7404226,Enmaru,sushi,eastern,Thamrin,-6.192836111,106.8222361,4.4,IDR,800000,https://www.zomato.com/jakarta/enmaru-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7401161,Shabu Shabu House,sushi,eastern,Thamrin,-6.192166667,106.8225,4.4,IDR,300000,https://www.zomato.com/jakarta/shabu-shabu-house-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421246,Sushi Nobu,sushi,eastern,Thamrin,-6.192166667,106.8225,3.3,IDR,300000,https://www.zomato.com/jakarta/sushi-nobu-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423061,Hashi,sushi,eastern,Puri Indah,-6.189152778,106.7380056,3,IDR,90000,https://www.zomato.com/jakarta/hashi-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406834,Sushi! Kiosk,sushi,eastern,Puri Indah,-6.188691667,106.7340917,3.5,IDR,130000,https://www.zomato.com/jakarta/sushi-kiosk-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421589,Neko Sushi,sushi,eastern,Puri Indah,-6.187979,106.733848,0,IDR,70000,https://www.zomato.com/jakarta/neko-sushi-puri-indah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7403253,Toriageru,sushi,eastern,Thamrin,-6.187779,106.823684,2.6,IDR,100000,https://www.zomato.com/jakarta/toriageru-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402092,Kinokawa,sushi,eastern,Thamrin,-6.185786111,106.8215333,3.6,IDR,300000,https://www.zomato.com/jakarta/kinokawa-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7402859,Keyaki - Sari Pan Pacific Hotel,sushi,eastern,Thamrin,-6.18559,106.823869,4.5,IDR,800000,https://www.zomato.com/jakarta/keyaki-sari-pan-pacific-hotel-thamrin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414509,Ichiraku Ramen,sushi,eastern,Kec. Tangerang,-6.182061111,106.6308361,3.5,IDR,100000,https://www.zomato.com/jakarta/ichiraku-ramen-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405849,Hachi Hachi Bistro,sushi,eastern,Tanjung Duren,-6.179111111,106.7926778,3.9,IDR,350000,https://www.zomato.com/jakarta/hachi-hachi-bistro-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405638,Kiyadon Sushi,sushi,eastern,Tanjung Duren,-6.178819444,106.7929167,3.6,IDR,300000,https://www.zomato.com/jakarta/kiyadon-sushi-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406305,Sushi Point,sushi,eastern,Tanjung Duren,-6.178813889,106.793,0,IDR,100000,https://www.zomato.com/jakarta/sushi-point-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7414670,Oishii - Oi Japanese Fusion,sushi,eastern,Kec. Tangerang,-6.178333333,106.6318333,0,IDR,80000,https://www.zomato.com/jakarta/oishii-oi-japanese-fusion-kec-tangerang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408019,Hachi Hachi Bistro,sushi,eastern,Tanjung Duren,-6.177622222,106.7899556,3.9,IDR,350000,https://www.zomato.com/jakarta/hachi-hachi-bistro-1-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18126072,Sushi Saki,sushi,eastern,Senen,-6.176217,106.84089,0,IDR,100000,https://www.zomato.com/jakarta/sushi-saki-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407522,Niwa - Lumire Hotel,sushi,eastern,Senen,-6.176202778,106.8402722,2.9,IDR,500000,https://www.zomato.com/jakarta/niwa-lumire-hotel-senen?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406360,Sushi Tei,sushi,eastern,Tanjung Duren,-6.176152778,106.7913056,4.4,IDR,250000,https://www.zomato.com/jakarta/sushi-tei-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406867,Zushioda,sushi,eastern,Tanjung Duren,-6.17385,106.7831806,3.5,IDR,100000,https://www.zomato.com/jakarta/zushioda-tanjung-duren?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7406567,Miyama - Hotel Borobudur,sushi,eastern,Pasar Baru,-6.172333333,106.8356667,3.7,IDR,1000000,https://www.zomato.com/jakarta/miyama-hotel-borobudur-pasar-baru?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421326,Tako 'n Sushi Box,sushi,eastern,Grogol,-6.169013889,106.7861472,3.4,IDR,80000,https://www.zomato.com/jakarta/tako-n-sushi-box-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407569,Torico Restaurant,sushi,eastern,Grogol,-6.168391667,106.7865528,2.3,IDR,125000,https://www.zomato.com/jakarta/torico-restaurant-grogol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405619,Rakuen,sushi,eastern,Gajah Mada,-6.160741667,106.8187167,0,IDR,60000,https://www.zomato.com/jakarta/rakuen-gajah-mada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408201,Sushi Box,sushi,eastern,Kelapa Gading,-6.158333333,106.9075,3.3,IDR,60000,https://www.zomato.com/jakarta/sushi-box-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409601,Yakoya,sushi,eastern,Kelapa Gading,-6.158333333,106.902,3.4,IDR,550000,https://www.zomato.com/jakarta/yakoya-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407943,Sushi Tei,sushi,eastern,Kelapa Gading,-6.155894,106.908589,4.3,IDR,250000,https://www.zomato.com/jakarta/sushi-tei-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7408214,Ippeke Komachi,sushi,eastern,Kelapa Gading,-6.155894,106.908589,4.2,IDR,250000,https://www.zomato.com/jakarta/ippeke-komachi-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407804,Sushi Tengoku,sushi,eastern,Kelapa Gading,-6.15525,106.9085833,3.9,IDR,300000,https://www.zomato.com/jakarta/sushi-tengoku-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421065,Sushi Box,sushi,eastern,Kelapa Gading,-6.153705,106.895725,2.9,IDR,60000,https://www.zomato.com/jakarta/sushi-box-1-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405571,Ben Tori,sushi,eastern,Sawah Besar,-6.148416667,106.8274528,2.5,IDR,80000,https://www.zomato.com/jakarta/ben-tori-sawah-besar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421775,Banzai Sushi,sushi,eastern,Kelapa Gading,-6.145847222,106.8923028,0,IDR,100000,https://www.zomato.com/jakarta/banzai-sushi-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418999,Hashi,sushi,eastern,Kelapa Gading,-6.145397222,106.8923944,3.7,IDR,90000,https://www.zomato.com/jakarta/hashi-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418948,Kin No Taki,sushi,eastern,Kelapa Gading,-6.145397222,106.8923944,0,IDR,500000,https://www.zomato.com/jakarta/kin-no-taki-kelapa-gading?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420516,Sushi Box,sushi,eastern,Sunter,-6.140786111,106.854325,3,IDR,60000,https://www.zomato.com/jakarta/sushi-box-sunter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425984,Sakura Japanese Restaurant,sushi,eastern,Cengkareng,-6.139177778,106.724075,0,IDR,800000,https://www.zomato.com/jakarta/sakura-cengkareng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7405944,Sumibian,sushi,eastern,Mangga Dua,-6.139,106.8316667,3,IDR,100000,https://www.zomato.com/jakarta/sumibian-1-mangga-dua?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420645,Torico Restaurant,sushi,eastern,Penjaringan,-6.127,106.7915,1.9,IDR,125000,https://www.zomato.com/jakarta/torico-restaurant-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409804,Kiyadon Sushi,sushi,eastern,Penjaringan,-6.127,106.7915,2.9,IDR,300000,https://www.zomato.com/jakarta/kiyadon-sushi-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18170331,Sushi Corner,sushi,eastern,Benda,-6.126879,106.653639,0,IDR,80000,https://www.zomato.com/jakarta/sushi-corner-benda?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424067,Otosan,sushi,eastern,Cengkareng,-6.126861111,106.7128528,2,IDR,300000,https://www.zomato.com/jakarta/otosan-cengkareng?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410437,Shiosai - Mercure Convention Centre Ancol,sushi,eastern,Ancol,-6.122326,106.836482,2.9,IDR,500000,https://www.zomato.com/jakarta/shiosai-mercure-convention-centre-ancol-ancol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7423271,NobuZen,sushi,eastern,Pluit,-6.117333333,106.7896667,0,IDR,120000,https://www.zomato.com/jakarta/nobuzen-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418654,Kiyadon Sushi,sushi,eastern,Pluit,-6.109304,106.778837,2.9,IDR,300000,https://www.zomato.com/jakarta/kiyadon-sushi-pluit?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420899,Sushi Masa,sushi,eastern,Penjaringan,-6.101298,106.800144,4.9,IDR,500000,https://www.zomato.com/jakarta/sushi-masa-penjaringan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18273678,Warkop Villa Kuda,western,western,Bogor Selatan,-6.675594276,106.8569701,3,IDR,80000,https://www.zomato.com/jakarta/warkop-villa-kuda-bogor-selatan-bogor?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417796,D'Hotplate,western,western,Bogor Timur,-6.621666667,106.8173333,0,IDR,70000,https://www.zomato.com/jakarta/dhotplate-bogor-timur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425460,Kedai Barokah,western,western,Bogor Tengah,-6.6055,106.7951667,0,IDR,60000,https://www.zomato.com/jakarta/kedai-barokah-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18013370,Lemon8 Cafe,western,western,Bogor Barat,-6.604822,106.830335,2.6,IDR,80000,https://www.zomato.com/jakarta/lemon8-cafe-bogor-barat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418245,Tong Tji Tea Bar,western,western,Bogor Tengah,-6.603402778,106.7917639,0,IDR,70000,https://www.zomato.com/jakarta/tong-tji-tea-bar-1-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418207,Clemmons,western,western,Bogor Tengah,-6.602402778,106.7947083,0,IDR,70000,https://www.zomato.com/jakarta/clemmons-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418283,Kumalawangi - Royal Amaroossa Hotel,western,western,Bogor Tengah,-6.601666667,106.8048333,0,IDR,550000,https://www.zomato.com/jakarta/kumalawangi-royal-amaroossa-hotel-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425355,Flip Flop,western,western,Bogor Tengah,-6.592013889,106.8057639,2.7,IDR,80000,https://www.zomato.com/jakarta/flip-flop-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18144535,Milk Me,western,western,Bogor Tengah,-6.591221,106.804305,0,IDR,60000,https://www.zomato.com/jakarta/milk-me-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418316,Sempur Park Restaurant - Sempur Park Hotel,western,western,Bogor Tengah,-6.591166667,106.8016667,0,IDR,70000,https://www.zomato.com/jakarta/sempur-park-restaurant-sempur-park-hotel-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425582,Clemmons,western,western,Bogor Tengah,-6.589333333,106.7965,0,IDR,70000,https://www.zomato.com/jakarta/clemmons-1-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418582,Kedai Hangout Unix 21,western,western,Bogor Utara,-6.589,106.8163333,0,IDR,55000,https://www.zomato.com/jakarta/kedai-hangout-unix-21-bogor-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418034,Lasagna Gulung,western,western,Bogor Tengah,-6.589,106.803,3.9,IDR,70000,https://www.zomato.com/jakarta/lasagna-gulung-bogor-tengah?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7418342,Oz Corner,western,western,Bogor Barat,-6.5805,106.7676667,3.3,IDR,65000,https://www.zomato.com/jakarta/oz-corner-bogor-barat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7422330,Fresh Cup Coffee,western,western,Bogor Utara,-6.577063889,106.8180833,2.9,IDR,60000,https://www.zomato.com/jakarta/fresh-cup-coffee-bogor-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7422085,Tong Tji Tea Bar,western,western,Bogor Utara,-6.484516667,106.8420722,0,IDR,70000,https://www.zomato.com/jakarta/tong-tji-tea-bar-bogor-utara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415808,Permata Kuliner,western,western,Sawangan,-6.442705556,106.8054722,0,IDR,75000,https://www.zomato.com/jakarta/permata-kuliner-sawangan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415594,Mr. Gru,western,western,Bojongsari,-6.4015,106.7421667,0,IDR,60000,https://www.zomato.com/jakarta/mr-gru-bojongsari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18266353,Milk Me,western,western,Beji,-6.380801071,106.8302753,0,IDR,60000,https://www.zomato.com/jakarta/milk-me-beji-depok?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415428,Obonk Steak & Ribs,western,western,Beji,-6.379591667,106.8307806,2.7,IDR,80000,https://www.zomato.com/jakarta/obonk-steak-ribs-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415173,Clemmons,western,western,Beji,-6.3725,106.8346667,3.2,IDR,70000,https://www.zomato.com/jakarta/clemmons-1-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415324,Bron's Coffee & Resto,western,western,Cimanggis,-6.372358333,106.8799139,2.7,IDR,70000,https://www.zomato.com/jakarta/brons-coffee-resto-cimanggis?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415009,Clemmons,western,western,Beji,-6.372333333,106.8318333,2.8,IDR,70000,https://www.zomato.com/jakarta/clemmons-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424694,d'Rumpies,western,western,Beji,-6.371505556,106.8131333,0,IDR,60000,https://www.zomato.com/jakarta/drumpies-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7421079,Divi Cafe & Resto,western,western,Beji,-6.368772222,106.8182667,2.9,IDR,80000,https://www.zomato.com/jakarta/divi-cafe-resto-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424716,John Fresh,western,western,Beji,-6.368152778,106.8337167,3.2,IDR,80000,https://www.zomato.com/jakarta/john-fresh-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7420314,Tong Tji Tea Bar,western,western,Cibubur,-6.368052778,106.8905806,0,IDR,70000,https://www.zomato.com/jakarta/tong-tji-tea-bar-cibubur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7426282,Milk Me,western,western,Jagakarsa,-6.362211,106.796358,3.2,IDR,60000,https://www.zomato.com/jakarta/milk-me-jagakarsa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424727,Sukaria,western,western,Beji,-6.361102778,106.8333583,3,IDR,50000,https://www.zomato.com/jakarta/sukaria-beji?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7415741,Green Lite Cafe,western,western,Limo,-6.350952778,106.7761611,0,IDR,60000,https://www.zomato.com/jakarta/green-lite-cafe-limo?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18175544,Delish,western,western,Cinere,-6.337098,106.781504,0,IDR,70000,https://www.zomato.com/jakarta/delish-cinere?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18061418,Kaisar Coffee Shop,western,western,Pamulang,-6.324225,106.7103722,3,IDR,60000,https://www.zomato.com/jakarta/kaisar-coffee-shop-pamulang?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7417578,Mister Ice Cream,western,western,Mustikajaya,-6.311166667,107.0221667,0,IDR,55000,https://www.zomato.com/jakarta/mister-ice-cream-mustikajaya?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7424652,Kedai Spagety Pedaaas,western,western,Ciputat,-6.307194444,106.7549278,3.2,IDR,50000,https://www.zomato.com/jakarta/kedai-spagety-pedaaas-ciputat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7425761,The London Living,western,western,Pasar Minggu,-6.307166667,106.8351667,0,IDR,30000,https://www.zomato.com/jakarta/the-london-living-pasar-minggu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7409280,Sacher Torte,western,western,Lebak Bulus,-6.304,106.782,3.3,IDR,75000,https://www.zomato.com/jakarta/sacher-torte-lebak-bulus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7407235,Krakatau Restaurant - Hotel Santika,western,western,Taman Mini,-6.303533333,106.8862833,2.8,IDR,550000,https://www.zomato.com/jakarta/krakatau-restaurant-hotel-santika-taman-mini?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7410515,Moss Cafe,western,western,Lebak Bulus,-6.296833333,106.788,3.1,IDR,80000,https://www.zomato.com/jakarta/moss-cafe-lebak-bulus?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
7412966,Gandy Bistro,western,western,Serpong,-6.295527778,106.6672833,3.4,IDR,500000,https://www.zomato.com/jakarta/gandy-bistro-serpong?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18216309,WABAJI (Warung Baba Haji),western,western,Ciputat,-6.294317469,106.7082135,0,IDR,60000,https://www.zomato.com/jakarta/wabaji-warung-baba-haji-ciputat?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
